season,vcaseid,no,outtrip_no,vq21,vq21a,vq22,vq22_1,vq23_1,vq23_2,vq23_3,vq23_4,vq23_5,vq23_6,vq23_7,vq23_8,vq23_9,vq23_10,vq24,vq25a,vq25a1_1,vq25a1_2,vq25b,vq26,vq26a_1,vq26a_2,vq26a_3,vq26a_4,vq26a_5,vq27,vq27a_1,vq27a_2,vq27a_3,vq27a_4,vq27a_5,vq28,vq28a_1,vq28a_2,vq28a_3,vq28a_4,vq29,vq29a,vq29b,vq29b1_1,vq29b1_2,vq29b1_3,vq29b1_4,vq29b1_5,vq29c,vq29d,vq29e,vq29e1_1,vq29e1_2,vq29e1_3,vq29e1_4,vq29e1_5,vb1,vb2,vb3,vb4,vb5,vb6,vb7,w
3,96222468,14037,1877,10,9,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,11,0,1, , , , , ,88,4,1, , , , , ,7,5,11,2,5,12,2,.535866
3,98102396,14922,1992,10,9,1,1,2, , , , , , , , , ,1,3, ,2,3,4, , , , , ,2, , , , , ,2, , , , ,11,0,1, , , , , ,9,8,1, , , , , ,11,5,13,2,8,2,1,.464097
3,98205653,16564,2215,4,3,1,2,12, , , , , , , , , ,1,3, ,1,3,4, , , , , ,1,2,4,6, , ,2, , , , ,11,0,4,3, , , , ,8,10,1, , , , , ,1,2,14,1,2,4,2,10.606737
4,96107914,18273,2457,7,6,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4, , , ,2, , , , ,11,0,1, , , , , ,11,4,1, , , , , ,9,4,13,2,5,1,2,.532119
4,96158086,19127,2583,10,9,1,1,12, , , , , , , , , ,1,2, , ,3,4, , , , , ,1,2,3,4,7, ,2, , , , ,11,0,1, , , , , ,10,1,1, , , , , ,5,5,5,1,6,4,2,1.788215
4,96168972,19279,2606,8,7,1,1,7, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,1,2,3,4,5,2, , , , ,11,0,3,3, , , , ,7,7,1, , , , , ,5,6,3,2,5,2,2,1.76374
4,96176194,19378,2622,20,19,1,2,2, , , , , , , , , ,1,3, ,2,3,4, , , , , ,2, , , , , ,2, , , , ,11,0,1, , , , , ,10,9,1, , , , , ,10,4,13,2,6,4,2,.630489
4,96178946,19412,2626,9,8,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,11,0,1, , , , , ,11,7,1, , , , , ,6,6,3,1,8,2,1,1.68003
4,99107493,20912,2825,13,12,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,7, , ,2, , , , ,11,0,1, , , , , ,9,3,1, , , , , ,10,3,13,2,6,3,1,.508471
4,99107542,20918,2826,20,19,1,2,61, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2, , , , ,2, , , , ,11,0,4,4,5, , , ,11,9,1, , , , , ,7,6,5,2,5,1,2,.776971
4,99206711,22515,3033,7,6,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,2, , , , , ,2, , , , ,11,0,1, , , , , ,4,10,1, , , , , ,10,3,13,1,1,4,1,.475794
4,99213215,22851,3087,5,4,1,2,13, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,7, , ,2, , , , ,11,0,7,2,3,5, , ,8,12,1, , , , , ,5,5,5,1,6,5,2,1.304733
4,99235343,23923,3232,8,7,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,11,0,1, , , , , ,6,11,1, , , , , ,5,5,6,1,6,5,1,1.857986
2,96233398,8843,1131,7,6,1,1,12, , , , , , , , , ,1,1,3, ,3,3,4, , , , ,2, , , , , ,2, , , , ,10,88,1, , , , , ,88,8,1, , , , , ,10,3,11,2,5,5,2,.507145
2,97105220,9780,1252,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4,6, , , ,2, , , , , ,2, , , , ,10,88,1, , , , , ,12,9,1, , , , , ,9,1,11,2,1,10,2,.351761
4,99216784,23011,3105,5,4,1,1,12, , , , , , , , , ,1,2, , ,3,1,4,6, , , ,2, , , , , ,2, , , , ,10,88,1, , , , , ,88,11,1, , , , , ,11,3,11,2,8,11,2,.424269
1,96119519,3979,119,6,5,1,1,12, , , , , , , , , ,1,2, , ,3,1,6, , , , ,2, , , , , ,2, , , , ,10,10,2,1, , , , ,1,1,1, , , , , ,2,3,14,1,2,10,2,2.673508
2,96207152,8146,1044,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,10,1, , , , , ,8,12,1, , , , , ,9,3,13,2,4,6,2,.384192
2,97219799,11637,1500,7,6,1,1,12, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,10,1, , , , , ,5,1,1, , , , , ,7,3,4,2,7,12,1,1.073413
2,97222542,11766,1517,6,5,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,10,1, , , , , ,7,1,1, , , , , ,11,3,13,2,7,8,2,.538443
3,96135331,12802,1689,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,10,1, , , , , ,9,5,1, , , , , ,4,5,5,1,7,3,2,1.079357
4,96100835,18133,2439,8,7,1,2,2, , , , , , , , , ,1,3, ,2,3,2,4, , , , ,1,6, , , , ,2, , , , ,10,10,1, , , , , ,1,6,1, , , , , ,6,6,5,1,7,2,2,1.303096
4,96208525,19581,2647,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,10,1, , , , , ,10,1,1, , , , , ,7,3,11,2,5,9,2,.512391
1,96106427,5689,34,6,5,1,1,4, , , , , , , , , ,1,3, ,2,3,3,3, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,1,4,1, , , , , ,4,3,4,2,5,1,2,.841725
1,96110885,5244,70,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,3,1,2,3, , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,1,1,1, , , , , ,11,3,13,2,7,1,1,.504035
1,96223487,1558,570,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,9,7,1,2,5, , ,1,12,1, , , , , ,6,4,4,2,7,5,1,.978131
1,96235383,3334,628,5,4,1,1,9, , , , , , , , , ,1,1,2, ,3,1,4, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,1,1,1, , , , , ,11,3,13,2,5,13,1,.504913
2,96140876,7134,905,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,1,1,1, , , , , ,5,5,6,2,5,3,2,1.126926
2,96241996,9095,1167,8,7,1,2,2, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,10,1,1, , , , , ,6,4,6,2,5,7,2,.934322
2,97120688,10546,1358,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,1,1,1, , , , , ,11,2,13,4,2,1,2,.433887
2,97204112,10862,1407,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,10,1,1, , , , , ,9,3,7,2,6,11,1,.559909
3,96146458,13011,1721,8,7,1,2,2, , , , , , , , , ,1,3, ,2,3,2,1,2,3,4, ,2, , , , , ,2, , , , ,10,9,1, , , , , ,1,3,1, , , , , ,11,2,11,4,6,3,2,.530782
3,98233586,18057,2425,9,8,1,1,2, , , , , , , , , ,1,3, ,2,3,2,3,4, , , ,2, , , , , ,2, , , , ,10,9,7,2, , , , ,1,5,1, , , , , ,9,5,11,2,8,6,2,.396405
4,99200805,22202,2992,8,7,1,2,2, , , , , , , , , ,1,3, ,2,3,2,4, , , , ,2, , , , , ,2, , , , ,10,9,1, , , , , ,10,1,1, , , , , ,6,4,5,2,6,8,2,1.206744
1,96100830,5236,4,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,1,1,1, , , , , ,10,5,13,2,7,1,1,.509325
1,96108518,5764,53,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,8,4,1, , , , , ,10,1,11,2,4,1,2,.402276
1,96122087,5541,140,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,3,3, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,1,9,1, , , , , ,4,3,5,1,6,1,2,.660074
1,96153716,5071,318,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,1,2,3, , ,2, , , , , ,2, , , , ,10,8,8,2,5, , , ,7,4,1, , , , , ,9,2,6,2,9,1,2,.403493
1,96215697,648,518,5,4,1,1,12, , , , , , , , , ,1,2, , ,3,1,2, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,8,5,1, , , , , ,6,3,6,2,3,6,2,.61113
1,96253920,3183,712,5,4,1,1,13, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,1,1,1, , , , , ,10,1,8,2,5,14,2,.403438
2,96151971,7407,948,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,1,9,1, , , , , ,11,3,13,2,6,4,2,.424044
2,97208487,11086,1431,6,5,1,2,12, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,88,11,1, , , , , ,11,1,11,2,3,5,2,.564052
2,97212525,11293,1459,10,9,1,2,2, , , , , , , , , ,1,3, ,2,3,1,3,4, , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,1,7,1, , , , , ,10,2,11,4,5,7,2,.465166
3,98121649,15916,2122,6,5,1,1,13, , , , , , , , , ,1,3, ,2,3,3,3, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,1,3,1, , , , , ,8,3,4,2,5,1,2,.724788
3,98123639,16019,2137,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,3,1,1, , , , , ,11,5,13,2,5,18,1,.404669
3,98200698,16307,2179,5,4,1,2,9, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,8,2,1, , , , , ,10,5,13,2,5,6,1,.429214
4,96116684,18435,2471,5,4,1,1,12, , , , , , , , , ,1,2, , ,3,2,4, , , , ,1,5,6, , , ,2, , , , ,10,8,5,2, , , , ,8,3,1, , , , , ,4,5,5,1,6,1,2,1.351006
4,96123736,18553,2497,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,1,6, , , , ,2, , , , ,10,8,1, , , , , ,8,4,1, , , , , ,5,5,4,1,6,4,1,1.453987
4,96171791,19324,2616,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,10,3,1, , , , , ,7,4,5,1,7,2,2,.542833
4,96223586,19869,2693,8,7,1,2,2, , , , , , , , , ,1,3, ,2,3,2,4,5, , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,9,10,1, , , , , ,11,5,13,2,5,14,1,.48501
4,99113751,21213,2858,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,8,1, , , , , ,11,9,1, , , , , ,8,3,11,2,5,2,2,.542833
4,99230282,23688,3199,5,4,1,2,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,8,7,1,2,5, , ,7,11,1, , , , , ,8,3,11,2,1,5,2,.513114
1,96106694,5640,36,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,3,4, , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,1,1,1, , , , , ,9,2,11,2,5,1,2,.403493
1,96116763,1969,104,5,4,1,2,9, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,9,1,1, , , , , ,8,6,13,2,10,4,2,.492086
1,96163597,5256,356,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,8,6,1, , , , , ,8,3,11,2,7,1,2,.491552
1,96207299,3135,476,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,1,1, , , ,10,7,1, , , , , ,10,11,1, , , , , ,9,3,9,2,6,14,2,.404659
2,96143778,7210,912,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,9,1,1, , , , , ,10,5,13,2,6,3,1,.516939
2,96169443,7773,994,5,4,1,1,2, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,1,10,1, , , , , ,10,6,2,2,10,1,1,.526279
2,97102836,9659,1230,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,1,2,3, , ,2, , , , , ,2, , , , ,10,7,2,3, , , , ,9,8,1, , , , , ,11,6,13,2,8,3,1,.484079
3,96226220,14115,1891,8,7,1,2,2, , , , , , , , , ,1,3, ,2,3,2,3,4, , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,9,1,1, , , , , ,8,3,8,4,6,6,2,.729903
3,98209210,16742,2235,5,4,1,2,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,88,12,1, , , , , ,5,6,4,1,7,6,1,1.490689
3,98223015,17553,2358,6,5,1,1,9, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,1,2,4,5,6, ,2, , , , ,10,7,2,2,3,5, , ,9,9,1, , , , , ,11,5,13,2,10,16,1,.601002
4,96140369,18833,2536,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,7,8,2,5, , , ,8,9,1, , , , , ,5,5,1,1,7,4,1,1.453987
4,96154648,19070,2575,5,4,1,1,5, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,1,1,1, , , , , ,9,2,13,2,3,3,2,.414277
4,96157585,19116,2580,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,1, , , , ,2, , , , , ,2, , , , ,10,7,10,1, , , , ,10,8,1, , , , , ,6,4,4,1,6,10,1,1.163917
4,96207569,19564,2645,6,5,1,2,4, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,1,3,1, , , , , ,9,2,11,2,4,6,2,.565299
4,96211130,19622,2655,5,4,1,2,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,1,11,1, , , , , ,8,3,6,2,5,13,2,.488698
4,96222252,19839,2686,4,3,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,4,1, , , , ,9,11,1, , , , , ,7,4,6,2,6,8,2,.946252
4,96254142,20422,2752,5,4,1,1,4, , , , , , , , , ,1,3, ,2,3,1,2,6, , , ,2, , , , , ,2, , , , ,10,7,4,2,5, , , ,1,1,1, , , , , ,3,5,12,1,3,5,2,1.508369
4,99101889,20619,2783,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,9,4, , , , ,9,9,1, , , , , ,9,3,13,2,10,3,1,.436498
4,99109649,21039,2835,6,5,1,1,5, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,9,1,1, , , , , ,9,3,13,2,5,1,1,.560662
4,99207589,22562,3040,5,4,1,1,13, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,8,1,1, , , , , ,8,2,11,2,1,4,2,.513089
4,99218813,23098,3113,5,4,1,2,12, , , , , , , , , ,1,3, ,2,3,3,6, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,1,3,1, , , , , ,10,1,13,2,2,5,1,.372374
4,99232794,23808,3219,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,2, , , , ,2, , , , , ,2, , , , ,10,7,1, , , , , ,9,12,1, , , , , ,6,5,4,2,8,5,1,1.158631
1,96234457,289,622,5,4,1,1,12, , , , , , , , , ,1,2, , ,3,1,3,5, , , ,2, , , , , ,2, , , , ,10,6,3,2,5, , , ,8,9,1, , , , , ,5,5,8,1,7,6,1,1.379252
2,96234672,8880,1139,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,3,4,5, , , ,2, , , , , ,2, , , , ,10,6,3,5, , , , ,1,8,1, , , , , ,9,3,6,2,3,9,1,.563396
2,97111699,10101,1292,5,4,2, ,12, , , , , , , , , ,1,3, ,2,3,1,3, , , , ,2, , , , , ,2, , , , ,10,6,1, , , , , ,9,5,1, , , , , ,6,4,4,4,8,3,1,1.105882
2,97212845,11316,1463,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,1,2,3,4, ,2, , , , , ,2, , , , ,10,6,1, , , , , ,1,1,1, , , , , ,11,1,11,4,2,4,2,.424044
3,96145525,13000,1719,5,4,1,1,4, , , , , , , , , ,1,3, ,2,3,3,2, , , , ,2, , , , , ,2, , , , ,10,6,1, , , , , ,9,9,1, , , , , ,9,3,4,2,6,1,2,.349308
3,98121164,15901,2121,10,9,1,1,2, , , , , , , , , ,1,3, ,2,3,2,6, , , , ,1,6, , , , ,2, , , , ,10,6,1, , , , , ,9,1,1, , , , , ,7,4,5,2,6,1,2,.544963
3,98127593,16202,2167,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,6, , , , ,2, , , , , ,2, , , , ,10,6,1, , , , , ,1,9,1, , , , , ,9,3,6,2,6,2,1,.505461
4,96135594,18754,2523,8,7,1,2,5,60, , , , , , , , ,1,3, ,2,3,1,4, , , , ,2, , , , , ,2, , , , ,10,6,1, , , , , ,1,10,1, , , , , ,11,1,11,2,2,3,2,.564351
4,96211398,19626,2656,7,6,1,1,9, , , , , , , , , ,1,3, ,2,3,3,4, , , , ,2, , , , , ,2, , , , ,10,6,1, , , , , ,9,1,1, , , , , ,10,4,13,2,6,11,1,.455366
4,99208215,22589,3044,6,5,1,1,9, , , , , , , , , ,1,3, ,2,3,3,4,6, , , ,2, , , , , ,2, , , , ,10,6,1, , , , , ,1,1,1, , , , , ,4,5,8,1,8,13,1,1.950083
4,99214195,22895,3095,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,1,4, , , , ,1,1,6, , , ,2, , , , ,10,6,1, , , , , ,8,11,1, , , , , ,5,5,4,1,9,5,1,1.454058
1,96219914,1816,549,5,4,1,1,12, , , , , , , , , ,1,3, ,1,3,2,6, , , , ,2, , , , , ,2, , , , ,10,5,1, , , , , ,88,88,1, , , , , ,3,5,14,1,3,5,1,1.361952
1,96230994,4188,606,6,5,1,2,13, , , , , , , , , ,1,3, ,2,3,1,2,3, , , ,2, , , , , ,2, , , , ,10,5,1, , , , , ,1,1,1, , , , , ,8,5,11,2,8,8,2,.630961
2,96218740,8445,1088,4,3,1,1,1, , , , , , , , , ,1,3, ,2,3,3,4, , , , ,2, , , , , ,2, , , , ,10,5,1, , , , , ,8,10,1, , , , , ,6,4,4,1,6,13,2,1.102179
3,96137741,12840,1700,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,2,1,2, , , ,2, , , , , ,2, , , , ,10,5,4,2, , , , ,1,4,1, , , , , ,10,1,11,2,5,2,2,.363642
3,96152141,13118,1736,6,5,1,2,9, , , , , , , , , ,1,2, , ,3,1,2,3, , , ,2, , , , , ,2, , , , ,10,5,1, , , , , ,1,1,1, , , , , ,11,2,13,2,6,1,1,.586019
4,96230994,20001,2710,6,5,1,2,13, , , , , , , , , ,1,3, ,2,3,1,2,3, , , ,2, , , , , ,2, , , , ,10,5,1, , , , , ,9,1,1, , , , , ,8,5,11,2,7,8,2,.642342
3,96129292,12692,1673,6,5,1,1,9, , , , , , , , , ,1,3, ,2,3,2,4, , , , ,2, , , , , ,1,2, , , ,10,4,1, , , , , ,9,5,1, , , , , ,8,2,6,2,6,3,2,.739044
3,98122507,15967,2133,5,4,1,1,4, , , , , , , , , ,1,3, ,2,3,3,4, , , , ,2, , , , , ,2, , , , ,10,4,1, , , , , ,8,9,1, , , , , ,5,5,2,2,9,2,2,.988878
4,99109858,21047,2836,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,3,6, , , , ,1,4, , , , ,2, , , , ,10,4,1, , , , , ,11,7,1, , , , , ,7,3,6,4,6,1,2,.513854
1,96114797,5586,91,5,4,1,1,2, , , , , , , , , ,1,3, ,2,3,3,4,6, , , ,2, , , , , ,2, , , , ,10,3,1, , , , , ,1,2,1, , , , , ,9,5,13,2,5,1,1,.566848
1,96165538,3807,368,14,13,1,1,9, , , , , , , , , ,1,3, ,1,3,3,4, , , , ,2, , , , , ,2, , , , ,10,3,1, , , , , ,88,5,1, , , , , ,6,3,6,2,6,10,1,1.371373
3,98123783,16025,2138,8,7,1,1,2, , , , , , , , , ,1,3, ,2,3,3,1, , , , ,2, , , , , ,2, , , , ,10,3,3,3, , , , ,4,1,1, , , , , ,11,4,13,2,5,3,2,.530782
3,98213748,17017,2273,14,13,1,1,2, , , , , , , , , ,1,3, ,2,3,3,4, , , , ,2, , , , , ,2, , , , ,10,3,1, , , , , ,10,11,1, , , , , ,6,3,9,2,5,9,2,.679665
4,99105912,20825,2814,5,4,1,1,9, , , , , , , , , ,1,3, ,2,3,1,2,3,4,6, ,2, , , , , ,2, , , , ,10,3,3,3, , , , ,1,5,1, , , , , ,5,5,3,1,8,1,1,1.456154
1,96123736,2486,153,9,8,1,1,12, , , , , , , , , ,1,2, , ,3,4, , , , , ,1,2,4,6,7, ,2, , , , ,10,0,1, , , , , ,7,88,1, , , , , ,5,5,8,1,5,4,1,1.937027
1,96129312,5850,181,9,8,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,3,4,5,6,2, , , , ,10,0,1, , , , , ,9,3,1, , , , , ,3,6,14,1,3,1,2,1.520523
1,96141351,5556,252,8,7,1,2,5, , , , , , , , , ,1,1,2, ,3,4, , , , , ,1,2,4,6, , ,2, , , , ,10,0,1, , , , , ,9,8,1, , , , , ,8,4,1,1,6,1,2,.626826
1,96207043,12,473,8,7,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,7, , ,2, , , , ,10,0,1, , , , , ,7,11,1, , , , , ,5,5,4,1,8,22,1,.214298
1,96207637,3471,480,4,3,1,1,12, , , , , , , , , ,1,2, , ,3,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,7,9,1, , , , , ,7,3,11,2,6,12,2,.771021
1,96212227,3622,494,7,6,1,1,12, , , , , , , , , ,1,3, , ,3,4, , , , , ,1,2,4,5,6,7,2, , , , ,10,0,1, , , , , ,10,5,1, , , , , ,8,4,5,2,6,11,2,.629194
1,96226865,2980,587,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,2, , , , , ,2, , , , ,10,0,1, , , , , ,88,9,1, , , , , ,10,3,13,2,5,16,1,.509961
1,96231383,2704,608,9,8,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,2, , , , , ,2, , , , ,10,0,1, , , , , ,1,4,1, , , , , ,6,6,2,2,10,19,2,.86141
1,96236601,4991,634,12,11,1,1,12, , , , , , , , , ,1,1,5, ,3,4, , , , , ,2, , , , , ,2, , , , ,10,0,3,1, , , , ,10,9,1, , , , , ,9,3,11,2,2,7,2,.568537
2,96124032,6716,840,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,4,3,1, , , , , ,6,5,4,1,8,3,1,1.105882
2,96162609,7647,976,7,6,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,1,2,4,6, ,2, , , , ,10,0,1, , , , , ,9,3,1, , , , , ,6,4,5,1,6,1,2,.944375
2,96164990,7692,982,4,3,1,2,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,10,0,1, , , , , ,88,10,1, , , , , ,5,3,6,1,7,4,1,2.800714
2,96233138,8833,1129,4,3,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,10,0,1, , , , , ,1,11,1, , , , , ,6,5,4,2,6,5,2,1.154094
2,96249479,9258,1180,13,12,1,2,2, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6,7, ,2, , , , ,10,0,1, , , , , ,3,9,1, , , , , ,6,4,11,2,1,6,2,.873952
2,97105316,9784,1253,10,9,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,1,6,1, , , , , ,10,1,11,4,2,2,2,.479319
2,97106251,9845,1258,5,4,1,1,12, , , , , , , , , ,1,1,5, ,3,4, , , , , ,1,2, , , , ,2, , , , ,10,0,1, , , , , ,7,11,1, , , , , ,7,5,5,1,10,2,2,.555076
2,97109441,9989,1276,11,10,1,1,2, , , , , , , , , ,1,2, , ,3,4, , , , , ,1,2, , , , ,2, , , , ,10,0,1, , , , , ,9,11,1, , , , , ,9,5,11,2,6,18,2,.490448
2,97206373,10976,1422,4,3,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,10,0,3,2,5, , , ,1,7,1, , , , , ,6,5,1,1,5,9,2,1.135853
3,96105967,12226,1591,7,6,1,2,13, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,6, , ,2, , , , ,10,0,1, , , , , ,1,6,1, , , , , ,6,3,4,2,9,3,1,1.514674
3,96110669,12336,1617,26,25,1,1,5, , , , , , , , , ,1,3, ,1,3,4, , , , , ,2, , , , , ,2, , , , ,10,0,1, , , , , ,6,6,1, , , , , ,4,5,11,2,2,1,2,1.82876
3,96120214,12499,1647,6,5,1,1,12, , , , , , , , , ,1,3, ,1,3,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,1,7,1, , , , , ,11,4,13,2,6,18,1,.606483
3,96151191,13099,1732,6,5,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,3,4,6, ,2, , , , ,10,0,1, , , , , ,10,9,1, , , , , ,9,5,7,2,5,10,2,.488867
3,96153176,13140,1739,4,3,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4, , , ,2, , , , ,10,0,1, , , , , ,8,5,1, , , , , ,11,5,13,2,7,2,2,.603401
3,96166832,13372,1775,5,4,1,1,12, , , , , , , , , ,1,2, , ,3,4, , , , , ,1,2,4,6,7, ,2, , , , ,10,0,5,1, , , , ,1,1,1, , , , , ,8,5,3,1,9,3,2,.493119
3,96172210,13459,1791,6,5,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,2, , , , , ,2, , , , ,10,0,1, , , , , ,1,8,1, , , , , ,8,5,5,2,10,2,2,.763399
3,96172339,13462,1792,5,4,1,1,12, , , , , , , , , ,1,3, ,2,3,4, , , , , ,1,2,4,7, , ,2, , , , ,10,0,1, , , , , ,1,1,1, , , , , ,11,2,2,2,9,2,1,.411845
